1242442962.000000 3.789647e-13
1242442962.000977 -3.787623e-13
1242442962.001953 3.785540e-13
1242442962.002930 -3.783558e-13
1242442962.003906 3.781194e-13
1242442962.004883 -3.779086e-13
1242442962.005859 3.776883e-13
1242442962.006836 -3.774812e-13
1242442962.007812 3.772575e-13
1242442962.008789 -3.770445e-13
1242442962.009766 3.768522e-13
1242442962.010742 -3.765768e-13
1242442962.011719 3.763960e-13
1242442962.012695 -3.761735e-13
1242442962.013672 3.759679e-13
1242442962.014648 -3.757615e-13
1242442962.015625 3.755303e-13
1242442962.016602 -3.753358e-13
1242442962.017578 3.750947e-13
1242442962.018555 -3.749262e-13
1242442962.019531 3.746977e-13
1242442962.020508 -3.744765e-13
1242442962.021484 3.742653e-13
1242442962.022461 -3.740276e-13
1242442962.023438 3.738416e-13
1242442962.024414 -3.736067e-13
1242442962.025391 3.734140e-13
1242442962.026367 -3.731659e-13
1242442962.027344 3.729803e-13
1242442962.028320 -3.727504e-13
1242442962.029297 3.725332e-13
1242442962.030273 -3.723423e-13
1242442962.031250 3.720904e-13
1242442962.032227 -3.718922e-13
1242442962.033203 3.716573e-13
1242442962.034180 -3.714845e-13
1242442962.035156 3.712287e-13
1242442962.036133 -3.710383e-13
1242442962.037109 3.708214e-13
1242442962.038086 -3.706063e-13
1242442962.039062 3.703990e-13
1242442962.040039 -3.701713e-13
1242442962.041016 3.699695e-13
1242442962.041992 -3.697147e-13
1242442962.042969 3.695377e-13
1242442962.043945 -3.692983e-13
1242442962.044922 3.691049e-13
1242442962.045898 -3.688699e-13
1242442962.046875 3.686626e-13
1242442962.047852 -3.684340e-13
1242442962.048828 3.682263e-13
1242442962.049805 -3.680281e-13
1242442962.050781 3.677891e-13
1242442962.051758 -3.675896e-13
1242442962.052734 3.673581e-13
1242442962.053711 -3.671638e-13
1242442962.054688 3.669504e-13
1242442962.055664 -3.667249e-13
1242442962.056641 3.664965e-13
1242442962.057617 -3.662838e-13
1242442962.058594 3.660856e-13
1242442962.059570 -3.658619e-13
1242442962.060547 3.656537e-13
1242442962.061523 -3.654204e-13
1242442962.062500 3.652217e-13
1242442962.063477 -3.649910e-13
1242442962.064453 3.647711e-13
1242442962.065430 -3.645634e-13
1242442962.066406 3.643362e-13
1242442962.067383 -3.641219e-13
1242442962.068359 3.639051e-13
1242442962.069336 -3.636995e-13
1242442962.070312 3.634966e-13
1242442962.071289 -3.632637e-13
1242442962.072266 3.630502e-13
1242442962.073242 -3.628287e-13
1242442962.074219 3.626210e-13
1242442962.075195 -3.624202e-13
1242442962.076172 3.621990e-13
1242442962.077148 -3.619709e-13
1242442962.078125 3.617475e-13
1242442962.079102 -3.615346e-13
1242442962.080078 3.612961e-13
1242442962.081055 -3.611135e-13
1242442962.082031 3.608828e-13
1242442962.083008 -3.606555e-13
1242442962.083984 3.604391e-13
1242442962.084961 -3.602318e-13
1242442962.085938 3.600275e-13
1242442962.086914 -3.598064e-13
1242442962.087891 3.595865e-13
1242442962.088867 -3.593972e-13
1242442962.089844 3.591415e-13
1242442962.090820 -3.589568e-13
1242442962.091797 3.587334e-13
1242442962.092773 -3.585214e-13
1242442962.093750 3.582837e-13
1242442962.094727 -3.580567e-13
1242442962.095703 3.578468e-13
1242442962.096680 -3.576117e-13
1242442962.097656 3.574179e-13
1242442962.098633 -3.571926e-13
1242442962.099609 3.569909e-13
1242442962.100586 -3.567598e-13
1242442962.101562 3.565616e-13
1242442962.102539 -3.563358e-13
1242442962.103516 3.561368e-13
1242442962.104492 -3.559097e-13
1242442962.105469 3.556831e-13
1242442962.106445 -3.554761e-13
1242442962.107422 3.552436e-13
1242442962.108398 -3.550424e-13
1242442962.109375 3.547976e-13
1242442962.110352 -3.545974e-13
1242442962.111328 3.543811e-13
1242442962.112305 -3.541319e-13
1242442962.113281 3.539484e-13
1242442962.114258 -3.537116e-13
1242442962.115234 3.535104e-13
1242442962.116211 -3.532888e-13
1242442962.117188 3.530826e-13
1242442962.118164 -3.528512e-13
1242442962.119141 3.526409e-13
1242442962.120117 -3.524553e-13
1242442962.121094 3.522102e-13
1242442962.122070 -3.519934e-13
1242442962.123047 3.517668e-13
1242442962.124023 -3.515428e-13
1242442962.125000 3.513322e-13
1242442962.125977 -3.511135e-13
1242442962.126953 3.508871e-13
1242442962.127930 -3.506633e-13
1242442962.128906 3.504523e-13
1242442962.129883 -3.502485e-13
1242442962.130859 3.500273e-13
1242442962.131836 -3.498027e-13
1242442962.132812 3.495943e-13
1242442962.133789 -3.493646e-13
1242442962.134766 3.491528e-13
1242442962.135742 -3.489531e-13
1242442962.136719 3.487323e-13
1242442962.137695 -3.484916e-13
1242442962.138672 3.482813e-13
1242442962.139648 -3.480601e-13
1242442962.140625 3.478463e-13
1242442962.141602 -3.476065e-13
1242442962.142578 3.474016e-13
1242442962.143555 -3.471702e-13
1242442962.144531 3.469447e-13
1242442962.145508 -3.467582e-13
1242442962.146484 3.465318e-13
1242442962.147461 -3.463115e-13
1242442962.148438 3.461034e-13
1242442962.149414 -3.458696e-13
1242442962.150391 3.456575e-13
1242442962.151367 -3.454810e-13
1242442962.152344 3.452494e-13
1242442962.153320 -3.449996e-13
1242442962.154297 3.447945e-13
1242442962.155273 -3.445581e-13
1242442962.156250 3.443569e-13
1242442962.157227 -3.441236e-13
1242442962.158203 3.439154e-13
1242442962.159180 -3.436754e-13
1242442962.160156 3.434653e-13
1242442962.161133 -3.432374e-13
1242442962.162109 3.430234e-13
1242442962.163086 -3.428182e-13
1242442962.164062 3.425827e-13
1242442962.165039 -3.423876e-13
1242442962.166016 3.421517e-13
1242442962.166992 -3.419608e-13
1242442962.167969 3.417198e-13
1242442962.168945 -3.415083e-13
1242442962.169922 3.412810e-13
1242442962.170898 -3.410614e-13
1242442962.171875 3.408554e-13
1242442962.172852 -3.406156e-13
1242442962.173828 3.404169e-13
1242442962.174805 -3.401680e-13
1242442962.175781 3.399800e-13
1242442962.176758 -3.397460e-13
1242442962.177734 3.395379e-13
1242442962.178711 -3.392991e-13
1242442962.179688 3.390916e-13
1242442962.180664 -3.388648e-13
1242442962.181641 3.386375e-13
1242442962.182617 -3.384636e-13
1242442962.183594 3.382134e-13
1242442962.184570 -3.380034e-13
1242442962.185547 3.377747e-13
1242442962.186523 -3.375397e-13
1242442962.187500 3.373040e-13
1242442962.188477 -3.370975e-13
1242442962.189453 3.368989e-13
1242442962.190430 -3.366673e-13
1242442962.191406 3.364696e-13
1242442962.192383 -3.362204e-13
1242442962.193359 3.360108e-13
1242442962.194336 -3.357794e-13
1242442962.195312 3.355684e-13
1242442962.196289 -3.353463e-13
1242442962.197266 3.351486e-13
1242442962.198242 -3.349005e-13
1242442962.199219 3.346759e-13
1242442962.200195 -3.344694e-13
1242442962.201172 3.342404e-13
1242442962.202148 -3.340225e-13
1242442962.203125 3.337938e-13
1242442962.204102 -3.335691e-13
1242442962.205078 3.333930e-13
1242442962.206055 -3.331389e-13
1242442962.207031 3.329394e-13
1242442962.208008 -3.326874e-13
1242442962.208984 3.324732e-13
1242442962.209961 -3.322700e-13
1242442962.210938 3.320517e-13
1242442962.211914 -3.318209e-13
1242442962.212891 3.315759e-13
1242442962.213867 -3.313946e-13
1242442962.214844 3.311500e-13
1242442962.215820 -3.309393e-13
1242442962.216797 3.307185e-13
1242442962.217773 -3.304887e-13
1242442962.218750 3.302697e-13
1242442962.219727 -3.300311e-13
1242442962.220703 3.298637e-13
1242442962.221680 -3.295931e-13
1242442962.222656 3.294197e-13
1242442962.223633 -3.291412e-13
1242442962.224609 3.289569e-13
1242442962.225586 -3.287380e-13
1242442962.226562 3.284946e-13
1242442962.227539 -3.283185e-13
1242442962.228516 3.280388e-13
1242442962.229492 -3.278727e-13
1242442962.230469 3.275904e-13
1242442962.231445 -3.274282e-13
1242442962.232422 3.271871e-13
1242442962.233398 -3.269546e-13
1242442962.234375 3.267295e-13
1242442962.235352 -3.264966e-13
1242442962.236328 3.263071e-13
1242442962.237305 -3.260391e-13
1242442962.238281 3.258908e-13
1242442962.239258 -3.256080e-13
1242442962.240234 3.254038e-13
1242442962.241211 -3.251806e-13
1242442962.242188 3.249638e-13
1242442962.243164 -3.247615e-13
1242442962.244141 3.244928e-13
1242442962.245117 -3.243122e-13
1242442962.246094 3.240468e-13
1242442962.247070 -3.238720e-13
1242442962.248047 3.236233e-13
1242442962.249023 -3.234173e-13
1242442962.250000 3.231840e-13
1242442962.250977 -3.229474e-13
1242442962.251953 3.227499e-13
1242442962.252930 -3.224920e-13
1242442962.253906 3.223069e-13
1242442962.254883 -3.220432e-13
1242442962.255859 3.218723e-13
1242442962.256836 -3.216190e-13
1242442962.257812 3.214091e-13
1242442962.258789 -3.211973e-13
1242442962.259766 3.209325e-13
1242442962.260742 -3.207671e-13
1242442962.261719 3.205114e-13
1242442962.262695 -3.203228e-13
1242442962.263672 3.200378e-13
1242442962.264648 -3.198635e-13
1242442962.265625 3.196206e-13
1242442962.266602 -3.194001e-13
1242442962.267578 3.191958e-13
1242442962.268555 -3.189275e-13
1242442962.269531 3.187489e-13
1242442962.270508 -3.184915e-13
1242442962.271484 3.183127e-13
1242442962.272461 -3.180455e-13
1242442962.273438 3.178525e-13
1242442962.274414 -3.176131e-13
1242442962.275391 3.173922e-13
1242442962.276367 -3.171998e-13
1242442962.277344 3.169386e-13
1242442962.278320 -3.167501e-13
1242442962.279297 3.164895e-13
1242442962.280273 -3.163038e-13
1242442962.281250 3.160501e-13
1242442962.282227 -3.158437e-13
1242442962.283203 3.156234e-13
1242442962.284180 -3.153749e-13
1242442962.285156 3.151624e-13
1242442962.286133 -3.149373e-13
1242442962.287109 3.147229e-13
1242442962.288086 -3.144883e-13
1242442962.289062 3.142781e-13
1242442962.290039 -3.140344e-13
1242442962.291016 3.138366e-13
1242442962.291992 -3.135903e-13
1242442962.292969 3.133925e-13
1242442962.293945 -3.131479e-13
